Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points      ,Duplicate
1971,f,1971f,J,Portugal,France,5,
1971,f,1971f,J,Portugal,Luxembourg,6,
1971,f,1971f,J,Portugal,United Kingdom,7,
1971,f,1971f,J,Portugal,Belgium,6,
1971,f,1971f,J,Portugal,Italy,3,
1971,f,1971f,J,Portugal,Sweden,3,
1971,f,1971f,J,Portugal,Ireland,4,
1971,f,1971f,J,Portugal,Netherlands,9,
1971,f,1971f,J,Portugal,Portugal,0,x
1971,f,1971f,J,Portugal,Yugoslavia,4,
1971,f,1971f,J,Portugal,Finland,8,
1971,f,1971f,J,Portugal,Norway,5,
1971,f,1971f,J,Yugoslavia,Austria,4,
1971,f,1971f,J,Yugoslavia,Malta,2,
1971,f,1971f,J,Yugoslavia,Monaco,10,
1971,f,1971f,J,Yugoslavia,Switzerland,4,
1971,f,1971f,J,Yugoslavia,Germany,7,
1971,f,1971f,J,Yugoslavia,Spain,7,
1971,f,1971f,J,Yugoslavia,France,5,
1971,f,1971f,J,Yugoslavia,Luxembourg,4,
1971,f,1971f,J,Yugoslavia,United Kingdom,6,
1971,f,1971f,J,Yugoslavia,Belgium,3,
1971,f,1971f,J,Yugoslavia,Italy,8,
1971,f,1971f,J,Yugoslavia,Sweden,6,
1971,f,1971f,J,Yugoslavia,Ireland,5,
1971,f,1971f,J,Yugoslavia,Netherlands,5,
1971,f,1971f,J,Yugoslavia,Portugal,6,
1971,f,1971f,J,Yugoslavia,Yugoslavia,0,x
1971,f,1971f,J,Yugoslavia,Finland,6,
1971,f,1971f,J,Yugoslavia,Norway,4,
1971,f,1971f,J,Finland,Austria,3,
1971,f,1971f,J,Finland,Malta,3,
1971,f,1971f,J,Finland,Monaco,7,
1971,f,1971f,J,Finland,Switzerland,4,
1971,f,1971f,J,Finland,Germany,5,
1971,f,1971f,J,Finland,Spain,9,
1971,f,1971f,J,Finland,France,3,
1971,f,1971f,J,Finland,Luxembourg,5,
1971,f,1971f,J,Finland,United Kingdom,6,
1971,f,1971f,J,Finland,Belgium,6,
1971,f,1971f,J,Finland,Italy,2,
1971,f,1971f,J,Finland,Sweden,4,
1971,f,1971f,J,Finland,Ireland,4,
1971,f,1971f,J,Finland,Netherlands,6,
1971,f,1971f,J,Finland,Portugal,5,
1971,f,1971f,J,Finland,Yugoslavia,3,
1971,f,1971f,J,Finland,Finland,0,x
1971,f,1971f,J,Finland,Norway,3,
1971,f,1971f,J,Norway,Austria,5,
1971,f,1971f,J,Norway,Malta,2,
1971,f,1971f,J,Norway,Monaco,10,
1971,f,1971f,J,Norway,Switzerland,4,
1971,f,1971f,J,Norway,Germany,4,
1971,f,1971f,J,Norway,Spain,8,
1971,f,1971f,J,Norway,France,5,
1971,f,1971f,J,Norway,Luxembourg,4,
1971,f,1971f,J,Norway,United Kingdom,6,
1971,f,1971f,J,Norway,Belgium,4,
1971,f,1971f,J,Norway,Italy,5,
1971,f,1971f,J,Norway,Sweden,6,
1971,f,1971f,J,Norway,Ireland,4,
1971,f,1971f,J,Norway,Netherlands,8,
1971,f,1971f,J,Norway,Portugal,5,
1971,f,1971f,J,Norway,Yugoslavia,5,
1971,f,1971f,J,Norway,Finland,6,
1971,f,1971f,J,Norway,Norway,0,x
1972,f,1972f,J,Germany,Germany,0,x
1972,f,1972f,J,Germany,France,5,
1972,f,1972f,J,Germany,Ireland,4,
1972,f,1972f,J,Germany,Spain,7,
1972,f,1972f,J,Germany,United Kingdom,8,
1972,f,1972f,J,Germany,Norway,4,
1972,f,1972f,J,Germany,Portugal,3,
1972,f,1972f,J,Germany,Switzerland,4,
1972,f,1972f,J,Germany,Malta,3,
1972,f,1972f,J,Germany,Finland,4,
1972,f,1972f,J,Germany,Austria,6,
1972,f,1972f,J,Germany,Italy,4,
1972,f,1972f,J,Germany,Yugoslavia,7,
1972,f,1972f,J,Germany,Sweden,5,
1972,f,1972f,J,Germany,Monaco,4,
1972,f,1972f,J,Germany,Belgium,2,
1972,f,1972f,J,Germany,Luxembourg,9,
1972,f,1972f,J,Germany,Netherlands,6,
1972,f,1972f,J,France,Germany,8,
1972,f,1972f,J,France,France,0,x
1972,f,1972f,J,France,Ireland,3,
1972,f,1972f,J,France,Spain,5,
1972,f,1972f,J,France,United Kingdom,9,
1972,f,1972f,J,France,Norway,3,
1972,f,1972f,J,France,Portugal,4,
1972,f,1972f,J,France,Switzerland,5,
1972,f,1972f,J,France,Malta,2,
1972,f,1972f,J,France,Finland,3,
1972,f,1972f,J,France,Austria,6,
1972,f,1972f,J,France,Italy,5,
1972,f,1972f,J,France,Yugoslavia,4,
1972,f,1972f,J,France,Sweden,3,
1972,f,1972f,J,France,Monaco,3,
1972,f,1972f,J,France,Belgium,3,
1972,f,1972f,J,France,Luxembourg,8,
1972,f,1972f,J,France,Netherlands,6,
1972,f,1972f,J,Ireland,Germany,6,
1972,f,1972f,J,Ireland,France,5,
1972,f,1972f,J,Ireland,Ireland,0,x
1972,f,1972f,J,Ireland,Spain,5,
1972,f,1972f,J,Ireland,United Kingdom,6,
1972,f,1972f,J,Ireland,Norway,6,
1972,f,1972f,J,Ireland,Portugal,7,
1972,f,1972f,J,Ireland,Switzerland,6,
1972,f,1972f,J,Ireland,Malta,4,
1972,f,1972f,J,Ireland,Finland,3,
1972,f,1972f,J,Ireland,Austria,6,
1972,f,1972f,J,Ireland,Italy,3,
1972,f,1972f,J,Ireland,Yugoslavia,5,
1972,f,1972f,J,Ireland,Sweden,5,
1972,f,1972f,J,Ireland,Monaco,4,
1972,f,1972f,J,Ireland,Belgium,4,
1972,f,1972f,J,Ireland,Luxembourg,9,
1972,f,1972f,J,Ireland,Netherlands,8,
1972,f,1972f,J,Spain,Germany,9,
1972,f,1972f,J,Spain,France,2,
1972,f,1972f,J,Spain,Ireland,4,
1972,f,1972f,J,Spain,Spain,0,x
1972,f,1972f,J,Spain,United Kingdom,2,
1972,f,1972f,J,Spain,Norway,5,
1972,f,1972f,J,Spain,Portugal,7,
1972,f,1972f,J,Spain,Switzerland,5,
1972,f,1972f,J,Spain,Malta,2,
1972,f,1972f,J,Spain,Finland,6,
1972,f,1972f,J,Spain,Austria,6,
1972,f,1972f,J,Spain,Italy,2,
1972,f,1972f,J,Spain,Yugoslavia,8,
1972,f,1972f,J,Spain,Sweden,3,
1972,f,1972f,J,Spain,Monaco,3,
1972,f,1972f,J,Spain,Belgium,2,
1972,f,1972f,J,Spain,Luxembourg,2,
1972,f,1972f,J,Spain,Netherlands,8,
1972,f,1972f,J,United Kingdom,Germany,5,
1972,f,1972f,J,United Kingdom,France,9,
1972,f,1972f,J,United Kingdom,Ireland,4,
1972,f,1972f,J,United Kingdom,Spain,3,
1972,f,1972f,J,United Kingdom,United Kingdom,0,x
1972,f,1972f,J,United Kingdom,Norway,4,
1972,f,1972f,J,United Kingdom,Portugal,4,
1972,f,1972f,J,United Kingdom,Switzerland,4,
1972,f,1972f,J,United Kingdom,Malta,6,
1972,f,1972f,J,United Kingdom,Finland,5,
1972,f,1972f,J,United Kingdom,Austria,3,
1972,f,1972f,J,United Kingdom,Italy,3,
1972,f,1972f,J,United Kingdom,Yugoslavia,5,
1972,f,1972f,J,United Kingdom,Sweden,3,
1972,f,1972f,J,United Kingdom,Monaco,5,
1972,f,1972f,J,United Kingdom,Belgium,5,
1972,f,1972f,J,United Kingdom,Luxembourg,10,
1972,f,1972f,J,United Kingdom,Netherlands,9,
1972,f,1972f,J,Norway,Germany,6,
1972,f,1972f,J,Norway,France,7,
1972,f,1972f,J,Norway,Ireland,6,
1972,f,1972f,J,Norway,Spain,8,
1972,f,1972f,J,Norway,United Kingdom,10,
1972,f,1972f,J,Norway,Norway,0,x
1972,f,1972f,J,Norway,Portugal,2,
1972,f,1972f,J,Norway,Switzerland,7,
1972,f,1972f,J,Norway,Malta,2,
1972,f,1972f,J,Norway,Finland,6,
1972,f,1972f,J,Norway,Austria,5,
1972,f,1972f,J,Norway,Italy,6,
1972,f,1972f,J,Norway,Yugoslavia,4,
1972,f,1972f,J,Norway,Sweden,5,
1972,f,1972f,J,Norway,Monaco,6,
1972,f,1972f,J,Norway,Belgium,2,
1972,f,1972f,J,Norway,Luxembourg,8,
1972,f,1972f,J,Norway,Netherlands,8,
1972,f,1972f,J,Portugal,Germany,6,
1972,f,1972f,J,Portugal,France,2,
1972,f,1972f,J,Portugal,Ireland,4,
1972,f,1972f,J,Portugal,Spain,6,
1972,f,1972f,J,Portugal,United Kingdom,4,
1972,f,1972f,J,Portugal,Norway,5,
1972,f,1972f,J,Portugal,Portugal,0,x
1972,f,1972f,J,Portugal,Switzerland,2,
1972,f,1972f,J,Portugal,Malta,2,
1972,f,1972f,J,Portugal,Finland,4,
1972,f,1972f,J,Portugal,Austria,5,
1972,f,1972f,J,Portugal,Italy,7,
1972,f,1972f,J,Portugal,Yugoslavia,5,
1972,f,1972f,J,Portugal,Sweden,4,
1972,f,1972f,J,Portugal,Monaco,2,
1972,f,1972f,J,Portugal,Belgium,3,
1972,f,1972f,J,Portugal,Luxembourg,7,
1972,f,1972f,J,Portugal,Netherlands,5,
1972,f,1972f,J,Switzerland,Germany,5,
1972,f,1972f,J,Switzerland,France,3,
1972,f,1972f,J,Switzerland,Ireland,3,
1972,f,1972f,J,Switzerland,Spain,3,
1972,f,1972f,J,Switzerland,United Kingdom,8,
1972,f,1972f,J,Switzerland,Norway,2,
1972,f,1972f,J,Switzerland,Portugal,6,
1972,f,1972f,J,Switzerland,Switzerland,0,x
1972,f,1972f,J,Switzerland,Malta,2,
1972,f,1972f,J,Switzerland,Finland,3,
1972,f,1972f,J,Switzerland,Austria,7,
1972,f,1972f,J,Switzerland,Italy,9,
1972,f,1972f,J,Switzerland,Yugoslavia,2,
1972,f,1972f,J,Switzerland,Sweden,2,
1972,f,1972f,J,Switzerland,Monaco,2,
1972,f,1972f,J,Switzerland,Belgium,3,
1972,f,1972f,J,Switzerland,Luxembourg,6,
1972,f,1972f,J,Switzerland,Netherlands,6,
1972,f,1972f,J,Malta,Germany,4,
1972,f,1972f,J,Malta,France,5,
1972,f,1972f,J,Malta,Ireland,6,
1972,f,1972f,J,Malta,Spain,4,
1972,f,1972f,J,Malta,United Kingdom,2,
1972,f,1972f,J,Malta,Norway,5,
1972,f,1972f,J,Malta,Portugal,5,
1972,f,1972f,J,Malta,Switzerland,4,
1972,f,1972f,J,Malta,Malta,0,x
1972,f,1972f,J,Malta,Finland,3,
1972,f,1972f,J,Malta,Austria,5,
1972,f,1972f,J,Malta,Italy,6,
1972,f,1972f,J,Malta,Yugoslavia,4,
1972,f,1972f,J,Malta,Sweden,4,
1972,f,1972f,J,Malta,Monaco,5,
1972,f,1972f,J,Malta,Belgium,5,
1972,f,1972f,J,Malta,Luxembourg,4,
1972,f,1972f,J,Malta,Netherlands,3,
1972,f,1972f,J,Finland,Germany,5,
1972,f,1972f,J,Finland,France,4,
1972,f,1972f,J,Finland,Ireland,3,
1972,f,1972f,J,Finland,Spain,4,
1972,f,1972f,J,Finland,United Kingdom,7,
1972,f,1972f,J,Finland,Norway,7,
1972,f,1972f,J,Finland,Portugal,2,
1972,f,1972f,J,Finland,Switzerland,7,
1972,f,1972f,J,Finland,Malta,5,
1972,f,1972f,J,Finland,Finland,0,x
1972,f,1972f,J,Finland,Austria,4,
1972,f,1972f,J,Finland,Italy,6,
1972,f,1972f,J,Finland,Yugoslavia,3,
1972,f,1972f,J,Finland,Sweden,5,
1972,f,1972f,J,Finland,Monaco,5,
1972,f,1972f,J,Finland,Belgium,4,
1972,f,1972f,J,Finland,Luxembourg,6,
1972,f,1972f,J,Finland,Netherlands,9,
1972,f,1972f,J,Austria,Germany,5,
1972,f,1972f,J,Austria,France,2,
1972,f,1972f,J,Austria,Ireland,4,
1972,f,1972f,J,Austria,Spain,5,
1972,f,1972f,J,Austria,United Kingdom,7,
1972,f,1972f,J,Austria,Norway,3,
1972,f,1972f,J,Austria,Portugal,4,
1972,f,1972f,J,Austria,Switzerland,8,
1972,f,1972f,J,Austria,Malta,2,
1972,f,1972f,J,Austria,Finland,3,
1972,f,1972f,J,Austria,Austria,0,x
1972,f,1972f,J,Austria,Italy,6,
1972,f,1972f,J,Austria,Yugoslavia,3,
1972,f,1972f,J,Austria,Sweden,4,
1972,f,1972f,J,Austria,Monaco,3,
1972,f,1972f,J,Austria,Belgium,2,
1972,f,1972f,J,Austria,Luxembourg,8,
1972,f,1972f,J,Austria,Netherlands,6,
1972,f,1972f,J,Italy,Germany,7,
1972,f,1972f,J,Italy,France,3,
1972,f,1972f,J,Italy,Ireland,3,
1972,f,1972f,J,Italy,Spain,3,
1972,f,1972f,J,Italy,United Kingdom,7,
1972,f,1972f,J,Italy,Norway,2,
1972,f,1972f,J,Italy,Portugal,9,
1972,f,1972f,J,Italy,Switzerland,5,
1972,f,1972f,J,Italy,Malta,2,
1972,f,1972f,J,Italy,Finland,3,
1972,f,1972f,J,Italy,Austria,6,
1972,f,1972f,J,Italy,Italy,0,x
1972,f,1972f,J,Italy,Yugoslavia,2,
1972,f,1972f,J,Italy,Sweden,3,
1972,f,1972f,J,Italy,Monaco,3,
1972,f,1972f,J,Italy,Belgium,3,
1972,f,1972f,J,Italy,Luxembourg,9,
1972,f,1972f,J,Italy,Netherlands,3,
1972,f,1972f,J,Yugoslavia,Germany,5,
1972,f,1972f,J,Yugoslavia,France,5,
1972,f,1972f,J,Yugoslavia,Ireland,3,
1972,f,1972f,J,Yugoslavia,Spain,2,
1972,f,1972f,J,Yugoslavia,United Kingdom,9,
1972,f,1972f,J,Yugoslavia,Norway,5,
1972,f,1972f,J,Yugoslavia,Portugal,4,
1972,f,1972f,J,Yugoslavia,Switzerland,5,
1972,f,1972f,J,Yugoslavia,Malta,2,
1972,f,1972f,J,Yugoslavia,Finland,4,
1972,f,1972f,J,Yugoslavia,Austria,8,
1972,f,1972f,J,Yugoslavia,Italy,4,
1972,f,1972f,J,Yugoslavia,Yugoslavia,0,x
1972,f,1972f,J,Yugoslavia,Sweden,7,
1972,f,1972f,J,Yugoslavia,Monaco,4,
1972,f,1972f,J,Yugoslavia,Belgium,2,
1972,f,1972f,J,Yugoslavia,Luxembourg,10,
1972,f,1972f,J,Yugoslavia,Netherlands,9,
1972,f,1972f,J,Sweden,Germany,8,
1972,f,1972f,J,Sweden,France,2,
1972,f,1972f,J,Sweden,Ireland,5,
1972,f,1972f,J,Sweden,Spain,7,
1972,f,1972f,J,Sweden,United Kingdom,6,
1972,f,1972f,J,Sweden,Norway,4,
1972,f,1972f,J,Sweden,Portugal,7,
1972,f,1972f,J,Sweden,Switzerland,4,
1972,f,1972f,J,Sweden,Malta,3,
1972,f,1972f,J,Sweden,Finland,4,
1972,f,1972f,J,Sweden,Austria,10,
1972,f,1972f,J,Sweden,Italy,8,
1972,f,1972f,J,Sweden,Yugoslavia,4,
1972,f,1972f,J,Sweden,Sweden,0,x
1972,f,1972f,J,Sweden,Monaco,3,
1972,f,1972f,J,Sweden,Belgium,2,
1972,f,1972f,J,Sweden,Luxembourg,8,
1972,f,1972f,J,Sweden,Netherlands,6,
1972,f,1972f,J,Monaco,Germany,8,
1972,f,1972f,J,Monaco,France,6,
1972,f,1972f,J,Monaco,Ireland,5,
1972,f,1972f,J,Monaco,Spain,8,
1972,f,1972f,J,Monaco,United Kingdom,9,
1972,f,1972f,J,Monaco,Norway,4,
1972,f,1972f,J,Monaco,Portugal,4,
1972,f,1972f,J,Monaco,Switzerland,6,
1972,f,1972f,J,Monaco,Malta,3,
1972,f,1972f,J,Monaco,Finland,5,
1972,f,1972f,J,Monaco,Austria,5,
1972,f,1972f,J,Monaco,Italy,6,
1972,f,1972f,J,Monaco,Yugoslavia,9,
1972,f,1972f,J,Monaco,Sweden,5,
1972,f,1972f,J,Monaco,Monaco,0,x
1972,f,1972f,J,Monaco,Belgium,4,
1972,f,1972f,J,Monaco,Luxembourg,7,
1972,f,1972f,J,Monaco,Netherlands,5,
1972,f,1972f,J,Belgium,Germany,7,
1972,f,1972f,J,Belgium,France,7,
1972,f,1972f,J,Belgium,Ireland,4,
1972,f,1972f,J,Belgium,Spain,3,
1972,f,1972f,J,Belgium,United Kingdom,4,
1972,f,1972f,J,Belgium,Norway,4,
1972,f,1972f,J,Belgium,Portugal,7,
1972,f,1972f,J,Belgium,Switzerland,4,
1972,f,1972f,J,Belgium,Malta,2,
1972,f,1972f,J,Belgium,Finland,8,
1972,f,1972f,J,Belgium,Austria,4,
1972,f,1972f,J,Belgium,Italy,6,
1972,f,1972f,J,Belgium,Yugoslavia,8,
1972,f,1972f,J,Belgium,Sweden,7,
1972,f,1972f,J,Belgium,Monaco,4,
1972,f,1972f,J,Belgium,Belgium,0,x
1972,f,1972f,J,Belgium,Luxembourg,8,
1972,f,1972f,J,Belgium,Netherlands,2,
1972,f,1972f,J,Luxembourg,Germany,7,
1972,f,1972f,J,Luxembourg,France,8,
1972,f,1972f,J,Luxembourg,Ireland,6,
1972,f,1972f,J,Luxembourg,Spain,5,
1972,f,1972f,J,Luxembourg,United Kingdom,8,
1972,f,1972f,J,Luxembourg,Norway,6,
1972,f,1972f,J,Luxembourg,Portugal,10,
1972,f,1972f,J,Luxembourg,Switzerland,7,
1972,f,1972f,J,Luxembourg,Malta,2,
1972,f,1972f,J,Luxembourg,Finland,6,
1972,f,1972f,J,Luxembourg,Austria,5,
1972,f,1972f,J,Luxembourg,Italy,6,
1972,f,1972f,J,Luxembourg,Yugoslavia,8,
1972,f,1972f,J,Luxembourg,Sweden,5,
1972,f,1972f,J,Luxembourg,Monaco,4,
1972,f,1972f,J,Luxembourg,Belgium,6,
1972,f,1972f,J,Luxembourg,Luxembourg,0,x
1972,f,1972f,J,Luxembourg,Netherlands,7,
1972,f,1972f,J,Netherlands,Germany,6,
1972,f,1972f,J,Netherlands,France,6,
1972,f,1972f,J,Netherlands,Ireland,5,
1972,f,1972f,J,Netherlands,Spain,5,
1972,f,1972f,J,Netherlands,United Kingdom,8,
1972,f,1972f,J,Netherlands,Norway,4,
1972,f,1972f,J,Netherlands,Portugal,5,
1972,f,1972f,J,Netherlands,Switzerland,5,
1972,f,1972f,J,Netherlands,Malta,4,
1972,f,1972f,J,Netherlands,Finland,8,
1972,f,1972f,J,Netherlands,Austria,9,
1972,f,1972f,J,Netherlands,Italy,5,
1972,f,1972f,J,Netherlands,Yugoslavia,6,
1972,f,1972f,J,Netherlands,Sweden,5,
1972,f,1972f,J,Netherlands,Monaco,5,
1972,f,1972f,J,Netherlands,Belgium,3,
1972,f,1972f,J,Netherlands,Luxembourg,9,
1972,f,1972f,J,Netherlands,Netherlands,0,x
1973,f,1973f,J,Finland,Finland,0,x
1973,f,1973f,J,Finland,Belgium,4,
1973,f,1973f,J,Finland,Portugal,4,
1973,f,1973f,J,Finland,Germany,2,
1973,f,1973f,J,Finland,Norway,8,
1973,f,1973f,J,Finland,Monaco,6,
1973,f,1973f,J,Finland,Spain,3,
1973,f,1973f,J,Finland,Switzerland,4,
1973,f,1973f,J,Finland,Yugoslavia,5,
1973,f,1973f,J,Finland,Italy,2,
1973,f,1973f,J,Finland,Luxembourg,6,
1973,f,1973f,J,Finland,Sweden,8,
1973,f,1973f,J,Finland,Netherlands,4,
1973,f,1973f,J,Finland,Ireland,3,
1973,f,1973f,J,Finland,United Kingdom,9,
1973,f,1973f,J,Finland,France,4,
1973,f,1973f,J,Finland,Israel,6,
1973,f,1973f,J,Belgium,Finland,9,
1973,f,1973f,J,Belgium,Belgium,0,x
1973,f,1973f,J,Belgium,Portugal,6,
1973,f,1973f,J,Belgium,Germany,5,
1973,f,1973f,J,Belgium,Norway,5,
1973,f,1973f,J,Belgium,Monaco,3,
1973,f,1973f,J,Belgium,Spain,8,
1973,f,1973f,J,Belgium,Switzerland,3,
1973,f,1973f,J,Belgium,Yugoslavia,3,
1973,f,1973f,J,Belgium,Italy,5,
1973,f,1973f,J,Belgium,Luxembourg,6,
1973,f,1973f,J,Belgium,Sweden,4,
1973,f,1973f,J,Belgium,Netherlands,4,
1973,f,1973f,J,Belgium,Ireland,7,
1973,f,1973f,J,Belgium,United Kingdom,6,
1973,f,1973f,J,Belgium,France,3,
1973,f,1973f,J,Belgium,Israel,6,
1973,f,1973f,J,Portugal,Finland,5,
1973,f,1973f,J,Portugal,Belgium,3,
1973,f,1973f,J,Portugal,Portugal,0,x
1973,f,1973f,J,Portugal,Germany,6,
1973,f,1973f,J,Portugal,Norway,5,
1973,f,1973f,J,Portugal,Monaco,2,
1973,f,1973f,J,Portugal,Spain,9,
1973,f,1973f,J,Portugal,Switzerland,3,
1973,f,1973f,J,Portugal,Yugoslavia,3,
1973,f,1973f,J,Portugal,Italy,3,
1973,f,1973f,J,Portugal,Luxembourg,8,
1973,f,1973f,J,Portugal,Sweden,4,
1973,f,1973f,J,Portugal,Netherlands,2,
1973,f,1973f,J,Portugal,Ireland,2,
1973,f,1973f,J,Portugal,United Kingdom,6,
1973,f,1973f,J,Portugal,France,2,
1973,f,1973f,J,Portugal,Israel,5,
1973,f,1973f,J,Germany,Finland,6,
1973,f,1973f,J,Germany,Belgium,4,
1973,f,1973f,J,Germany,Portugal,5,
1973,f,1973f,J,Germany,Germany,0,x
1973,f,1973f,J,Germany,Norway,6,
1973,f,1973f,J,Germany,Monaco,4,
1973,f,1973f,J,Germany,Spain,9,
1973,f,1973f,J,Germany,Switzerland,4,
1973,f,1973f,J,Germany,Yugoslavia,4,
1973,f,1973f,J,Germany,Italy,5,
1973,f,1973f,J,Germany,Luxembourg,7,
1973,f,1973f,J,Germany,Sweden,5,
1973,f,1973f,J,Germany,Netherlands,5,
1973,f,1973f,J,Germany,Ireland,4,
1973,f,1973f,J,Germany,United Kingdom,7,
1973,f,1973f,J,Germany,France,4,
1973,f,1973f,J,Germany,Israel,7,
1973,f,1973f,J,Norway,Finland,6,
1973,f,1973f,J,Norway,Belgium,3,
1973,f,1973f,J,Norway,Portugal,5,
1973,f,1973f,J,Norway,Germany,4,
1973,f,1973f,J,Norway,Norway,0,x
1973,f,1973f,J,Norway,Monaco,3,
1973,f,1973f,J,Norway,Spain,4,
1973,f,1973f,J,Norway,Switzerland,7,
1973,f,1973f,J,Norway,Yugoslavia,2,
1973,f,1973f,J,Norway,Italy,5,
1973,f,1973f,J,Norway,Luxembourg,8,
1973,f,1973f,J,Norway,Sweden,8,
1973,f,1973f,J,Norway,Netherlands,5,
1973,f,1973f,J,Norway,Ireland,6,
1973,f,1973f,J,Norway,United Kingdom,7,
1973,f,1973f,J,Norway,France,4,
1973,f,1973f,J,Norway,Israel,5,
1973,f,1973f,J,Monaco,Finland,5,
1973,f,1973f,J,Monaco,Belgium,6,
1973,f,1973f,J,Monaco,Portugal,4,
1973,f,1973f,J,Monaco,Germany,5,
1973,f,1973f,J,Monaco,Norway,7,
1973,f,1973f,J,Monaco,Monaco,0,x
1973,f,1973f,J,Monaco,Spain,9,
1973,f,1973f,J,Monaco,Switzerland,5,
1973,f,1973f,J,Monaco,Yugoslavia,5,
1973,f,1973f,J,Monaco,Italy,5,
1973,f,1973f,J,Monaco,Luxembourg,7,
1973,f,1973f,J,Monaco,Sweden,5,
1973,f,1973f,J,Monaco,Netherlands,4,
1973,f,1973f,J,Monaco,Ireland,6,
1973,f,1973f,J,Monaco,United Kingdom,8,
1973,f,1973f,J,Monaco,France,5,
1973,f,1973f,J,Monaco,Israel,7,
1973,f,1973f,J,Spain,Finland,6,
1973,f,1973f,J,Spain,Belgium,6,
1973,f,1973f,J,Spain,Portugal,8,
1973,f,1973f,J,Spain,Germany,9,
1973,f,1973f,J,Spain,Norway,6,
1973,f,1973f,J,Spain,Monaco,6,
1973,f,1973f,J,Spain,Spain,0,x
1973,f,1973f,J,Spain,Switzerland,7,
1973,f,1973f,J,Spain,Yugoslavia,8,
1973,f,1973f,J,Spain,Italy,5,
1973,f,1973f,J,Spain,Luxembourg,6,
1973,f,1973f,J,Spain,Sweden,7,
1973,f,1973f,J,Spain,Netherlands,5,
1973,f,1973f,J,Spain,Ireland,7,
1973,f,1973f,J,Spain,United Kingdom,4,
1973,f,1973f,J,Spain,France,5,
1973,f,1973f,J,Spain,Israel,4,
1973,f,1973f,J,Switzerland,Finland,6,
1973,f,1973f,J,Switzerland,Belgium,4,
1973,f,1973f,J,Switzerland,Portugal,8,
1973,f,1973f,J,Switzerland,Germany,7,
1973,f,1973f,J,Switzerland,Norway,7,
1973,f,1973f,J,Switzerland,Monaco,5,
1973,f,1973f,J,Switzerland,Spain,8,
1973,f,1973f,J,Switzerland,Switzerland,0,x
1973,f,1973f,J,Switzerland,Yugoslavia,6,
1973,f,1973f,J,Switzerland,Italy,7,
1973,f,1973f,J,Switzerland,Luxembourg,10,
1973,f,1973f,J,Switzerland,Sweden,9,
1973,f,1973f,J,Switzerland,Netherlands,5,
1973,f,1973f,J,Switzerland,Ireland,5,
1973,f,1973f,J,Switzerland,United Kingdom,8,
1973,f,1973f,J,Switzerland,France,4,
1973,f,1973f,J,Switzerland,Israel,6,
1973,f,1973f,J,Yugoslavia,Finland,7,
1973,f,1973f,J,Yugoslavia,Belgium,4,
1973,f,1973f,J,Yugoslavia,Portugal,6,
1973,f,1973f,J,Yugoslavia,Germany,4,
1973,f,1973f,J,Yugoslavia,Norway,6,
1973,f,1973f,J,Yugoslavia,Monaco,9,
1973,f,1973f,J,Yugoslavia,Spain,9,
1973,f,1973f,J,Yugoslavia,Switzerland,6,
1973,f,1973f,J,Yugoslavia,Yugoslavia,0,x
1973,f,1973f,J,Yugoslavia,Italy,5,
1973,f,1973f,J,Yugoslavia,Luxembourg,9,
1973,f,1973f,J,Yugoslavia,Sweden,6,
1973,f,1973f,J,Yugoslavia,Netherlands,5,
1973,f,1973f,J,Yugoslavia,Ireland,5,
1973,f,1973f,J,Yugoslavia,United Kingdom,8,
1973,f,1973f,J,Yugoslavia,France,7,
1973,f,1973f,J,Yugoslavia,Israel,7,
1973,f,1973f,J,Italy,Finland,2,
1973,f,1973f,J,Italy,Belgium,2,
1973,f,1973f,J,Italy,Portugal,3,
1973,f,1973f,J,Italy,Germany,3,
1973,f,1973f,J,Italy,Norway,5,
1973,f,1973f,J,Italy,Monaco,8,
1973,f,1973f,J,Italy,Spain,10,
1973,f,1973f,J,Italy,Switzerland,4,
1973,f,1973f,J,Italy,Yugoslavia,2,
1973,f,1973f,J,Italy,Italy,0,x
1973,f,1973f,J,Italy,Luxembourg,9,
1973,f,1973f,J,Italy,Sweden,5,
1973,f,1973f,J,Italy,Netherlands,4,
1973,f,1973f,J,Italy,Ireland,5,
1973,f,1973f,J,Italy,United Kingdom,5,
1973,f,1973f,J,Italy,France,2,
1973,f,1973f,J,Italy,Israel,7,
1973,f,1973f,J,Luxembourg,Finland,6,
1973,f,1973f,J,Luxembourg,Belgium,4,
1973,f,1973f,J,Luxembourg,Portugal,4,
1973,f,1973f,J,Luxembourg,Germany,7,
1973,f,1973f,J,Luxembourg,Norway,7,
1973,f,1973f,J,Luxembourg,Monaco,6,
1973,f,1973f,J,Luxembourg,Spain,8,
1973,f,1973f,J,Luxembourg,Switzerland,6,
1973,f,1973f,J,Luxembourg,Yugoslavia,4,
1973,f,1973f,J,Luxembourg,Italy,5,
1973,f,1973f,J,Luxembourg,Luxembourg,0,x
1973,f,1973f,J,Luxembourg,Sweden,6,
1973,f,1973f,J,Luxembourg,Netherlands,7,
1973,f,1973f,J,Luxembourg,Ireland,6,
1973,f,1973f,J,Luxembourg,United Kingdom,10,
1973,f,1973f,J,Luxembourg,France,3,
1973,f,1973f,J,Luxembourg,Israel,8,
1973,f,1973f,J,Sweden,Finland,7,
1973,f,1973f,J,Sweden,Belgium,2,
1973,f,1973f,J,Sweden,Portugal,2,
